ID,RA (deg),DEC (deg),cluster redshift,radial velocity(km/s),Comoving Distance(Mpc/h),r_200(Mpc/h),N_200,sigma_200(km/s),lower error in sigma_200(km/s),upper error in sigma_200(km/s),"M_200 cls mass (10^14 M_sun, NFW)","error in M_200 cls mass (10^14 M_sun, NFW)",R_s (Mpc/h),error in r_s (Mpc/h),"M_s (10^14 M_sun, NFW)","error in M_s (10^14 M_sun, NFW)"
157,200.33784,-0.71122934,0.1083088,30721.016,316.62672,0.97732242,19,589.18145,-138.19547,225.06886,2.41E+14,9.27E+13,0.27,0.104,6.22E+13,2.40E+13
158,178.36108,12.973625,0.083545058,24003.295,245.67684,0.98342413,25,484.05104,-91.110188,166.20025,2.39E+14,6.58E+13,0.16,0.044,4.18E+13,1.15E+13
159,175.92399,15.516432,0.067162354,19460.044,198.26422,0.98860088,20,581.42176,-121.13189,167.74739,2.39E+14,6.58E+13,0.77,0.212,1.75E+14,4.82E+13
160,224.72353,13.039627,0.11138945,31544.187,325.39224,0.97336527,12,558.25303,-197.81432,253.30181,2.38E+14,1.11E+14,0.18,0.084,4.54E+13,2.12E+13
161,10.403529,21.407128,0.10272275,29221.338,300.6981,0.97548871,32,607.4902,-96.58279,128.68556,2.38E+14,9.52E+13,0.12,0.048,3.48E+13,1.39E+13
162,227.31394,16.39564,0.11888959,33536.759,346.67633,0.96986118,13,469.57921,-90.789691,126.56638,2.38E+14,6.57E+13,0.55,0.152,1.21E+14,3.35E+13
163,232.26621,30.802499,0.10600914,30104.73,310.07459,0.97273688,17,484.69137,-119.30021,168.66611,2.37E+14,8.61E+13,0.22,0.08,5.23E+13,1.90E+13
164,245.23226,29.817511,0.09654673,27552.672,283.0357,0.97529826,42,557.05191,-95.956399,125.7983,2.36E+14,6.50E+13,0.32,0.088,7.07E+13,1.95E+13
165,162.44387,15.509314,0.085399045,24512.457,251.01864,0.97885094,29,513.99462,-85.94567,118.53109,2.36E+14,7.94E+13,0.25,0.084,5.74E+13,1.93E+13
166,142.35527,12.079139,0.08927057,25572.439,262.15786,0.97745005,28,501.91422,-82.503274,121.53608,2.36E+14,8.27E+13,0.16,0.056,4.14E+13,1.45E+13
167,217.66096,60.393664,0.1084981,30771.678,317.16573,0.96908064,13,612.84958,-143.47136,185.00181,2.35E+14,1.25E+14,0.09,0.048,2.92E+13,1.56E+13
168,157.91577,35.092882,0.1227648,34559.907,357.6421,0.96389025,26,580.78147,-106.53612,141.49744,2.34E+14,7.29E+13,0.18,0.056,4.49E+13,1.40E+13
169,167.93263,40.862095,0.07540007,21754.433,222.15179,0.97850165,61,641.18872,-78.318472,101.41982,2.34E+14,6.38E+13,0.22,0.06,5.14E+13,1.40E+13
170,23.375608,13.137691,0.119156,33607.236,347.43087,0.96315117,11,596.57762,-167.82318,219.03224,2.33E+14,1.24E+14,0.09,0.048,2.91E+13,1.55E+13
171,52.28093,-0.71960546,0.13510503,37789.182,392.41879,0.95517302,22,534.29912,-202.60455,238.33146,2.31E+14,7.47E+13,0.21,0.068,4.99E+13,1.61E+13
172,233.84602,37.395963,0.1538788,42618.406,444.90825,0.94826886,19,491.54107,-93.664789,131.91774,2.30E+14,6.70E+13,0.11,0.032,3.25E+13,9.45E+12
173,134.60688,8.9211879,0.11806575,33318.684,344.34232,0.95954487,12,572.76136,-131.0218,140.14477,2.30E+14,8.86E+13,0.27,0.104,6.04E+13,2.33E+13
174,138.97693,5.4910986,0.14200747,39576.398,411.77599,0.95153195,14,576.54442,-205.02867,339.86763,2.30E+14,7.07E+13,0.13,0.04,3.58E+13,1.10E+13
175,140.86591,8.6745669,0.12990345,36433.338,377.78645,0.95427395,22,581.42103,-106.15066,180.7127,2.29E+14,7.44E+13,0.32,0.104,6.98E+13,2.27E+13
176,17.537839,14.009427,0.05909639,17194.019,174.78273,0.97651491,46,629.15227,-85.69881,133.2582,2.29E+14,6.33E+13,0.26,0.072,5.74E+13,1.59E+13
177,231.74386,29.659576,0.11512414,32538.425,336.00064,0.9579774,16,471.83631,-124.56316,202.80974,2.28E+14,7.10E+13,0.27,0.084,6.00E+13,1.87E+13
178,137.27538,11.040291,0.1638067,45131.741,472.46113,0.9421513,11,469.63112,-158.81871,272.75742,2.28E+14,9.12E+13,0.14,0.056,3.75E+13,1.50E+13
179,195.85966,31.851858,0.1660899,45705.822,478.77764,0.94112493,17,557.64204,-102.92003,104.45234,2.28E+14,9.11E+13,0.19,0.076,4.62E+13,1.85E+13
180,218.87735,55.159433,0.14047136,39179.84,407.47404,0.94857764,23,479.11491,-128.9237,149.92864,2.27E+14,9.09E+13,0.29,0.116,6.40E+13,2.56E+13
181,176.91596,25.487474,0.105724,30028.209,309.26167,0.95947099,30,633.36998,-95.020489,118.55404,2.27E+14,6.99E+13,0.13,0.04,3.52E+13,1.08E+13
182,199.8191,-0.91700515,0.082999685,23853.326,244.10456,0.96661324,45,537.23328,-96.527146,148.33829,2.27E+14,6.49E+13,0.28,0.08,6.11E+13,1.74E+13
183,222.92531,22.605109,0.11749962,33168.713,342.73787,0.95516005,22,473.46097,-109.69087,151.8213,2.27E+14,7.36E+13,0.53,0.172,1.13E+14,3.67E+13
184,170.38993,48.040097,0.11034739,31266.051,322.42873,0.95743933,19,590.35913,-112.66753,153.6101,2.27E+14,6.80E+13,0.12,0.036,3.35E+13,1.01E+13
185,248.9916,27.291616,0.13387557,37469.412,388.96374,0.94975841,9,596.77631,-177.11559,245.64189,2.27E+14,1.08E+14,0.16,0.076,4.05E+13,1.92E+13
186,329.3292,-7.8493147,0.05770153,16800.193,170.71283,0.97326146,81,549.43706,-57.816464,71.237814,2.26E+14,6.33E+13,0.3,0.084,6.41E+13,1.80E+13
187,173.17745,14.437859,0.08125507,23372.997,239.07213,0.96438446,53,593.52986,-98.395454,121.59035,2.25E+14,6.41E+13,0.52,0.148,1.09E+14,3.10E+13
188,178.41333,15.461452,0.11328416,32049.098,330.77665,0.95229817,25,558.97165,-109.40453,135.2461,2.24E+14,6.37E+13,0.52,0.148,1.10E+14,3.12E+13
189,235.76443,5.8008993,0.1067029,30290.814,312.05203,0.95431099,27,574.22396,-127.32004,213.91554,2.24E+14,6.82E+13,0.21,0.064,4.84E+13,1.47E+13
190,145.25819,12.580471,0.17882704,48881.599,513.87745,0.93080661,16,495.05177,-98.485088,131.97337,2.23E+14,7.66E+13,0.07,0.024,2.49E+13,8.55E+12
191,141.76154,54.386085,0.1254958,35278.352,365.35722,0.94743339,23,708.55978,-189.8845,317.1829,2.23E+14,5.95E+13,0.06,0.016,2.29E+13,6.11E+12
192,156.86095,41.359074,0.06405482,18589.308,189.22838,0.9657101,8,608.92905,-157.65621,156.32089,2.22E+14,8.89E+13,0.15,0.06,3.76E+13,1.50E+13
193,141.53805,62.45364,0.12724329,35736.937,370.28833,0.94562698,10,494.62932,-181.20842,252.69663,2.22E+14,7.40E+13,0.12,0.04,3.31E+13,1.10E+13
194,182.04871,15.035047,0.08011542,23058.743,235.78244,0.95995399,34,554.33733,-81.394995,96.782445,2.22E+14,6.57E+13,0.27,0.08,5.82E+13,1.72E+13
195,234.91268,21.782717,0.041501675,12183.923,123.24715,0.97177603,98,582.46688,-73.95937,90.896975,2.22E+14,6.05E+13,0.22,0.06,4.90E+13,1.34E+13
196,339.29348,13.245582,0.08877499,25437.001,260.73315,0.95563868,27,618.18869,-106.13509,144.63532,2.21E+14,8.24E+13,0.3,0.112,6.35E+13,2.37E+13
197,353.34694,-1.1118946,0.09356651,26743.471,274.49345,0.95413882,29,638.54858,-125.82112,157.42074,2.21E+14,6.79E+13,0.26,0.08,5.64E+13,1.74E+13
198,158.02464,40.290522,0.07739437,22306.876,227.92052,0.95900109,36,568.97807,-90.273421,107.21652,2.20E+14,8.82E+13,0.12,0.048,3.26E+13,1.30E+13
199,121.60393,17.417702,0.104983,29829.239,307.14853,0.95029953,24,604.96863,-122.61449,160.38642,2.20E+14,5.88E+13,0.09,0.024,2.78E+13,7.40E+12
200,168.78076,2.7517512,0.077038029,22208.252,226.89018,0.95892173,26,411.74507,-120.55174,235.25016,2.20E+14,6.30E+13,0.56,0.16,1.16E+14,3.32E+13
201,117.03281,18.530298,0.046009795,13476.395,136.49251,0.96831336,77,579.25502,-79.86314,97.75607,2.20E+14,5.61E+13,0.22,0.056,4.88E+13,1.24E+13
202,192.28152,-1.7848679,0.08586586,24640.5,252.36289,0.95579067,38,528.71712,-83.38534,142.85491,2.20E+14,6.00E+13,0.22,0.06,4.93E+13,1.34E+13
203,155.45993,8.1427615,0.1034058,29405.203,302.64819,0.94901451,14,561.61962,-159.90619,216.08434,2.19E+14,8.35E+13,0.21,0.08,4.76E+13,1.81E+13
204,155.54126,15.000146,0.044705349,13103.035,132.66279,0.96665007,33,543.24279,-104.56214,83.804849,2.19E+14,6.94E+13,0.29,0.092,6.06E+13,1.92E+13
205,208.28199,5.1424206,0.079000255,22750.87,232.56165,0.95588472,70,623.77108,-81.259516,116.66787,2.19E+14,6.32E+13,0.18,0.052,4.22E+13,1.22E+13
206,135.33141,58.253857,0.09793559,27928.892,287.01232,0.94864093,28,624.73565,-115.56747,137.69377,2.18E+14,8.71E+13,0.1,0.04,2.91E+13,1.16E+13
207,197.89865,19.516142,0.091961556,26306.609,269.88795,0.95009161,6,449.094,-120.47977,100.95737,2.17E+14,7.64E+13,0.41,0.144,8.39E+13,2.95E+13
208,199.36213,-1.4578059,0.081403646,23413.938,239.50087,0.95111904,10,511.94285,-272.81794,187.219,2.16E+14,7.97E+13,0.13,0.048,3.37E+13,1.24E+13
209,246.28382,28.529178,0.1450355,40356.137,420.24627,0.92968655,9,630.11861,-254.75876,344.31917,2.15E+14,7.03E+13,0.11,0.036,3.07E+13,1.00E+13
210,179.04808,-0.21026528,0.10772665,30565.151,314.96879,0.94145135,16,568.77267,-172.76376,217.14791,2.15E+14,7.10E+13,0.23,0.076,5.04E+13,1.66E+13
211,186.91133,63.381645,0.14556748,40492.855,421.73301,0.92794088,24,510.74779,-107.16637,146.98772,2.14E+14,6.42E+13,0.16,0.048,3.88E+13,1.16E+13
212,208.60582,5.3789607,0.079684893,22939.927,234.53921,0.94758979,21,559.61174,-111.66529,201.62679,2.13E+14,2.69E+13,1.3,0.164,3.27E+14,4.13E+13
213,141.0469,14.150965,0.1390485,38811.915,403.48621,0.928412,34,498.76992,-94.901739,140.5172,2.13E+14,8.05E+13,0.37,0.14,7.60E+13,2.88E+13
214,178.55679,9.67793,0.1026209,29193.91,300.40726,0.93912941,17,543.66394,-141.90774,195.5344,2.12E+14,6.79E+13,0.2,0.064,4.48E+13,1.43E+13
215,196.00249,19.285995,0.06390215,18546.456,188.78411,0.95090657,54,598.6926,-79.895653,118.90145,2.12E+14,6.15E+13,0.29,0.084,5.96E+13,1.73E+13
216,245.83773,41.695154,0.13474025,37694.352,391.39391,0.92836235,10,491.11509,-162.58401,255.94789,2.12E+14,7.77E+13,0.12,0.044,3.19E+13,1.17E+13
217,217.32639,23.126673,0.1361239,38053.851,395.2804,0.92741922,13,585.42594,-94.705921,116.59583,2.11E+14,1.03E+14,0.18,0.088,4.17E+13,2.04E+13
218,126.18071,50.939583,0.11570515,32692.736,337.64922,0.93369579,18,593.59937,-134.90309,128.18264,2.11E+14,8.12E+13,0.25,0.096,5.33E+13,2.05E+13
219,148.88654,26.273363,0.08190238,23551.319,240.93983,0.94412977,16,528.84948,-155.53901,228.25437,2.11E+14,6.69E+13,0.24,0.076,5.11E+13,1.62E+13
220,190.45919,10.908966,0.1164741,32896.812,339.83032,0.93232473,16,538.12308,-114.44345,203.39682,2.11E+14,6.46E+13,0.3,0.092,6.20E+13,1.90E+13
221,131.87115,33.86408,0.074239831,21432.495,218.79311,0.94524196,14,493.4538,-175.84945,231.04423,2.10E+14,6.31E+13,0.04,0.012,1.81E+13,5.43E+12
222,191.77102,54.979246,0.08327603,23929.328,244.9013,0.94234577,36,550.67678,-97.861512,138.40698,2.10E+14,7.12E+13,0.13,0.044,3.30E+13,1.12E+13
223,11.659957,20.250551,0.12095785,34083.369,352.53159,0.92999833,27,557.46523,-86.283842,145.00632,2.10E+14,6.30E+13,0.08,0.024,2.51E+13,7.53E+12
224,141.69054,17.700714,0.116648,32942.941,340.32347,0.93124096,15,535.94537,-207.16339,224.01216,2.10E+14,6.49E+13,0.22,0.068,4.79E+13,1.48E+13
225,41.437744,-0.73113197,0.1811127,49446.694,520.15132,0.91037122,21,627.67418,-149.10422,197.65184,2.10E+14,6.38E+13,0.46,0.14,9.47E+13,2.88E+13
226,214.17142,-1.6161993,0.12564894,35318.575,365.78954,0.92740719,8,467.10692,-213.65002,225.77695,2.09E+14,6.97E+13,0.12,0.04,3.15E+13,1.05E+13
227,232.76928,28.951619,0.085092416,24428.317,250.1355,0.93979375,26,486.11163,-75.867817,95.756967,2.09E+14,7.34E+13,0.41,0.144,8.15E+13,2.86E+13
228,29.107194,1.0562051,0.08000015,23026.936,235.4496,0.94042497,77,593.41905,-66.711764,83.763065,2.08E+14,6.02E+13,0.18,0.052,4.07E+13,1.18E+13
229,192.16484,1.9839029,0.1025739,29181.252,300.27305,0.93335667,12,423.05418,-156.49347,173.83971,2.08E+14,8.67E+13,0.25,0.104,5.25E+13,2.19E+13
230,41.286721,1.2404821,0.07569602,21836.489,223.00821,0.93994106,23,718.80765,-129.28865,176.27504,2.07E+14,4.97E+13,0.05,0.012,1.97E+13,4.72E+12
231,225.32328,47.275051,0.08757261,25108.098,257.27506,0.93532665,39,524.93937,-83.746882,105.8704,2.07E+14,5.20E+13,0.27,0.068,5.54E+13,1.40E+13
232,350.61958,1.1008649,0.1199781,33824.589,349.75867,0.92532132,17,674.2749,-178.3668,234.18679,2.07E+14,1.21E+14,0.13,0.076,3.28E+13,1.92E+13
233,231.87262,28.751511,0.06603792,19145.306,194.99624,0.94156801,54,570.8684,-74.727619,103.9652,2.06E+14,6.08E+13,0.57,0.168,1.13E+14,3.33E+13
234,177.11418,10.341886,0.1159278,32751.844,338.28084,0.92611103,17,537.18218,-124.84027,187.96676,2.06E+14,6.78E+13,0.28,0.092,5.75E+13,1.89E+13
235,168.76618,54.441716,0.07014193,20292.24,206.91531,0.9394155,48,598.20454,-86.579726,112.09085,2.06E+14,5.76E+13,0.4,0.112,7.84E+13,2.19E+13
236,180.75977,28.583307,0.134311,37582.712,390.18764,0.91811486,17,730.65066,-201.14304,252.77745,2.05E+14,1.18E+14,0.09,0.052,2.63E+13,1.52E+13
237,232.31694,52.895768,0.073071265,21107.843,215.40841,0.93579895,42,584.31986,-90.938519,114.62233,2.04E+14,5.53E+13,0.31,0.084,6.16E+13,1.67E+13
238,176.57523,67.655712,0.11438084,32340.868,333.89086,0.92312221,13,487.8683,-157.84649,249.89248,2.04E+14,6.30E+13,0.22,0.068,4.69E+13,1.45E+13
239,225.2093,32.19149,0.08614639,24717.415,253.17056,0.93175831,26,527.42537,-88.171076,127.75827,2.04E+14,6.59E+13,0.26,0.084,5.32E+13,1.72E+13
240,139.61196,30.374469,0.1252504,35213.882,364.6644,0.91947762,10,463.31208,-183.80024,258.10402,2.04E+14,7.63E+13,0.31,0.116,6.25E+13,2.34E+13
241,236.5728,15.773316,0.13421423,37557.536,389.91565,0.91641908,12,469.77807,-118.61617,181.06796,2.04E+14,8.82E+13,0.24,0.104,5.04E+13,2.18E+13
242,170.44123,2.8335365,0.048904655,14303.153,144.9831,0.94168675,68,571.80895,-86.151081,128.82634,2.03E+14,5.87E+13,0.18,0.052,3.96E+13,1.14E+13
243,324.99224,-8.0898773,0.12788676,35905.578,372.103,0.91767305,13,478.91517,-119.59457,169.34034,2.03E+14,5.91E+13,0.44,0.128,8.70E+13,2.53E+13
244,203.32564,54.446136,0.10697593,30364.009,312.83007,0.92406673,15,566.57971,-227.5848,285.14253,2.03E+14,6.00E+13,0.23,0.068,4.83E+13,1.43E+13
245,166.09885,48.652106,0.1120652,31724.383,327.31318,0.92233069,18,540.13466,-110.01395,145.63669,2.03E+14,6.26E+13,0.35,0.108,6.93E+13,2.14E+13
246,200.51849,39.862006,0.063176258,18342.615,186.67132,0.93564444,11,525.56155,-196.53639,215.82315,2.02E+14,6.63E+13,0.39,0.128,7.54E+13,2.47E+13
247,173.0381,56.028951,0.05842189,17003.652,172.81502,0.93662559,36,510.16247,-84.413193,115.39956,2.02E+14,5.65E+13,0.1,0.028,2.71E+13,7.60E+12
248,218.81151,-2.0834369,0.05417621,15802.276,160.41464,0.9374676,7,463.40516,-114.02264,121.03057,2.01E+14,8.06E+13,0.17,0.068,3.79E+13,1.51E+13
249,217.60989,24.603308,0.13349425,37370.146,387.89171,0.9130618,20,504.60624,-102.94722,112.07209,2.01E+14,6.54E+13,0.16,0.052,3.69E+13,1.20E+13
250,208.39177,35.495712,0.09598672,27400.814,281.43149,0.92346339,19,566.03431,-104.20688,155.02629,2.00E+14,8.02E+13,0.17,0.068,3.81E+13,1.52E+13
251,187.74957,45.091823,0.065699825,19050.598,194.01328,0.93232993,12,532.8218,-128.0746,121.30909,2.00E+14,9.25E+13,0.13,0.06,3.16E+13,1.46E+13
252,241.56059,24.109251,0.1068919,30341.484,312.59062,0.9182099,8,492.49076,-167.71908,248.96559,1.99E+14,7.55E+13,0.19,0.072,4.12E+13,1.56E+13
253,184.38903,4.1650135,0.078973716,22743.539,232.48498,0.92620193,18,532.78994,-121.95807,137.21372,1.99E+14,6.63E+13,0.3,0.1,5.89E+13,1.96E+13
254,167.31001,41.548274,0.076707712,22116.797,225.93492,0.92639624,35,536.06957,-94.364266,129.5071,1.99E+14,5.50E+13,0.13,0.036,3.15E+13,8.72E+12
255,176.20496,4.6072554,0.099094035,28242.265,290.32712,0.91899907,12,586.19658,-298.90423,218.31205,1.98E+14,1.67E+14,0.09,0.076,2.54E+13,2.15E+13
256,149.55019,27.714501,0.08778055,25165.009,257.87325,0.92225132,7,528.8811,-202.47043,211.4908,1.98E+14,1.58E+14,0.07,0.056,2.22E+13,1.78E+13
257,217.77832,25.633704,0.09549887,27268.449,280.03364,0.91893835,24,577.05625,-108.74241,147.90618,1.97E+14,4.83E+13,0.18,0.044,3.92E+13,9.58E+12
258,201.80062,1.3149722,0.080484095,23160.445,236.84685,0.92271341,30,586.60916,-75.966585,98.927084,1.97E+14,5.77E+13,0.41,0.12,7.82E+13,2.29E+13
259,174.91948,32.416271,0.13120755,36773.995,381.45859,0.9067896,23,495.18656,-94.918088,148.4693,1.97E+14,6.12E+13,0.27,0.084,5.41E+13,1.68E+13
260,43.215378,1.091802,0.13733345,38367.667,398.67563,0.90455956,16,526.91194,-280.01955,345.55177,1.96E+14,9.24E+13,0.17,0.08,3.79E+13,1.78E+13
261,152.17718,17.29627,0.1247038,35070.222,363.1209,0.90795116,23,542.05504,-126.65786,166.10642,1.96E+14,6.94E+13,0.26,0.092,5.23E+13,1.85E+13
262,230.47977,7.6908812,0.04419582,12957.059,131.16623,0.93094166,66,549.14263,-76.334712,118.57186,1.95E+14,5.41E+13,0.26,0.072,5.10E+13,1.41E+13
263,222.83362,30.663833,0.05337658,15575.41,158.07635,0.92788666,20,563.38443,-117.78627,130.8645,1.95E+14,7.81E+13,0.1,0.04,2.64E+13,1.06E+13
264,234.95119,-2.0435596,0.14834649,41205.75,429.49303,0.89894249,10,421.27269,-136.76948,234.02705,1.95E+14,7.28E+13,0.15,0.056,3.46E+13,1.29E+13
265,350.72561,-9.9971627,0.08356454,24008.651,245.733,0.91815453,21,555.5946,-124.68968,179.52325,1.95E+14,6.57E+13,0.32,0.108,6.15E+13,2.08E+13
266,239.98831,26.569819,0.090217286,25830.97,264.87855,0.91587689,32,484.29354,-103.5194,126.0359,1.94E+14,1.86E+13,1.3,0.124,3.13E+14,2.99E+13
267,176.36127,-2.4133383,0.12995937,36447.957,377.94397,0.90371887,11,432.16384,-156.66626,255.66778,1.94E+14,6.09E+13,0.23,0.072,4.71E+13,1.47E+13
268,254.36932,27.735216,0.03544052,10436.64,105.39454,0.93133811,41,520.93453,-71.331479,102.44039,1.94E+14,5.27E+13,0.28,0.076,5.39E+13,1.46E+13
269,126.31716,47.159499,0.12726062,35741.479,370.33721,0.90231709,22,531.71215,-119.72084,165.30548,1.93E+14,5.98E+13,0.62,0.192,1.22E+14,3.78E+13
270,209.76536,28.022731,0.064067175,18592.776,189.26433,0.92123701,29,446.58902,-78.301351,91.267939,1.93E+14,5.79E+13,0.24,0.072,4.76E+13,1.43E+13
271,207.36329,28.079046,0.07535083,21740.778,222.00929,0.91747831,45,517.19713,-67.325823,103.69304,1.93E+14,5.23E+13,0.56,0.152,1.07E+14,2.89E+13
272,220.46103,13.315369,0.12094545,34080.095,352.49651,0.90317437,26,555.35655,-121.51337,194.02519,1.92E+14,6.73E+13,0.16,0.056,3.56E+13,1.24E+13
273,177.54434,6.581366,0.081632399,23476.959,240.16092,0.91445591,12,524.89932,-192.18574,223.50034,1.92E+14,6.83E+13,0.18,0.064,3.82E+13,1.36E+13
274,147.80443,8.251195,0.14150995,39448.034,410.38303,0.89635713,10,528.01761,-131.42984,211.06655,1.92E+14,6.69E+13,0.31,0.108,6.02E+13,2.10E+13
275,226.07642,28.507085,0.05778994,16825.172,170.97087,0.92114077,53,507.77552,-66.896685,86.179709,1.92E+14,5.60E+13,0.26,0.076,5.05E+13,1.48E+13
276,251.90107,29.162346,0.1347561,37698.473,391.43844,0.89701964,12,433.84246,-199.55889,275.72557,1.91E+14,5.73E+13,0.24,0.072,4.81E+13,1.44E+13
277,122.53916,5.2971198,0.030412815,8978.9498,90.54746,0.92790635,18,562.75198,-135.82936,178.51567,1.91E+14,5.94E+13,0.18,0.056,3.77E+13,1.17E+13
278,229.1735,7.0293136,0.03491567,10284.823,103.84625,0.9262663,92,549.99464,-63.983408,76.349577,1.91E+14,4.98E+13,0.23,0.06,4.53E+13,1.18E+13
279,11.873993,-0.37545091,0.06787596,19659.594,200.33728,0.91639017,7,488.49708,-174.29568,222.57241,1.91E+14,1.61E+14,0.09,0.076,2.45E+13,2.07E+13
280,0.17929686,14.531236,0.091864874,26280.269,269.6104,0.90898055,12,442.31593,-103.7401,181.6108,1.90E+14,5.71E+13,0.12,0.036,2.91E+13,8.72E+12
281,116.68906,31.003224,0.058067105,16903.466,171.77976,0.91849336,28,620.53579,-114.26445,134.11215,1.90E+14,5.53E+13,0.11,0.032,2.74E+13,7.96E+12
282,328.5086,-8.6318075,0.073302,21171.978,216.07688,0.91400171,35,476.46423,-101.09869,142.36551,1.90E+14,5.43E+13,0.42,0.12,7.80E+13,2.23E+13
283,174.23205,26.567812,0.156001,43158,450.80989,0.88904742,24,473.66125,-84.553363,119.71819,1.90E+14,6.08E+13,0.15,0.048,3.40E+13,1.09E+13
284,250.43413,22.000293,0.1504851,41752.866,435.45725,0.89031146,11,513.28677,-152.23484,194.39206,1.90E+14,7.25E+13,0.22,0.084,4.49E+13,1.71E+13
285,145.11334,2.4927202,0.15132394,41967.11,437.79484,0.89004274,11,570.14291,-148.44108,193.9676,1.90E+14,5.26E+13,0.13,0.036,3.09E+13,8.55E+12
286,167.80524,1.075486,0.097015584,27679.74,284.37844,0.90642823,24,498.35684,-125.34174,146.37237,1.90E+14,5.38E+13,0.24,0.068,4.74E+13,1.34E+13
287,195.75426,67.441498,0.10473468,29762.525,306.44021,0.90362349,11,479.1591,-133.03346,204.74918,1.89E+14,9.33E+13,0.13,0.064,3.05E+13,1.50E+13
288,122.52635,35.26521,0.08374395,24057.965,246.25013,0.90931831,37,552.69141,-83.004253,109.36575,1.89E+14,5.09E+13,0.52,0.14,9.74E+13,2.62E+13
289,234.91592,30.707738,0.09707986,27697.155,284.56249,0.90455705,21,517.37415,-96.848442,119.87455,1.89E+14,6.75E+13,0.19,0.068,3.94E+13,1.41E+13
290,13.946244,-9.9734889,0.0549434,16019.76,162.65723,0.91601947,56,519.95269,-77.691944,99.264839,1.88E+14,5.01E+13,0.33,0.088,6.12E+13,1.63E+13
291,147.93501,11.986177,0.1088794,30873.693,318.25129,0.89971152,12,583.21713,-164.74669,278.46083,1.88E+14,6.01E+13,0.1,0.032,2.59E+13,8.28E+12
292,114.73413,37.838332,0.085411528,24515.882,251.05459,0.90665014,9,526.01594,-344.13211,337.61244,1.88E+14,1.29E+14,0.07,0.048,2.12E+13,1.46E+13
293,134.51772,30.349632,0.0848695,24367.131,249.49338,0.90668811,21,587.50501,-124.32016,184.45061,1.88E+14,5.72E+13,0.21,0.064,4.22E+13,1.29E+13
294,195.52748,-0.85291993,0.084884171,24371.158,249.53565,0.90666907,9,586.05158,-288.26098,212.45016,1.88E+14,6.01E+13,0.05,0.016,1.81E+13,5.79E+12
295,226.50213,27.307849,0.08128102,23380.148,239.14701,0.90673515,22,528.29856,-99.818304,108.78223,1.87E+14,5.34E+13,0.21,0.06,4.21E+13,1.20E+13
296,16.84199,14.256617,0.0750897,21668.352,221.25351,0.90846217,19,529.25461,-128.27502,165.98681,1.87E+14,6.60E+13,0.17,0.06,3.59E+13,1.27E+13
297,353.43082,23.012544,0.07039231,20362.051,207.64172,0.90930355,10,458.65748,-204.00843,227.93131,1.87E+14,6.13E+13,0.28,0.092,5.29E+13,1.74E+13
298,125.97726,15.584006,0.092317981,26403.692,270.91105,0.90254175,19,565.57226,-159.33489,236.97211,1.87E+14,5.59E+13,0.04,0.012,1.64E+13,4.91E+12
299,181.19042,67.171984,0.1155147,32642.165,337.10888,0.89412661,14,557.61795,-146.17312,188.69683,1.86E+14,6.19E+13,0.18,0.06,3.76E+13,1.25E+13
300,155.13871,6.7721205,0.11119031,31491.06,324.82603,0.89541439,9,571.96489,-241.72316,298.20764,1.86E+14,8.77E+13,0.11,0.052,2.71E+13,1.28E+13
301,149.51114,19.253193,0.0974355,27793.491,285.58076,0.89906215,14,531.22664,-152.69908,183.53978,1.85E+14,5.81E+13,0.37,0.116,6.83E+13,2.14E+13
302,152.09962,47.98929,0.18986886,51598.105,544.11623,0.87082513,17,478.6315,-89.033868,113.27205,1.85E+14,9.25E+13,0.08,0.04,2.29E+13,1.15E+13
303,189.08119,16.546318,0.07000714,20254.65,206.52422,0.90500701,34,583.8495,-124.96838,185.9299,1.84E+14,6.83E+13,0.14,0.052,3.11E+13,1.15E+13
304,228.7114,31.811845,0.11749694,33168.004,342.73028,0.89076518,12,510.86221,-106.70834,129.11245,1.84E+14,4.90E+13,0.12,0.032,2.84E+13,7.58E+12
305,170.77561,56.006283,0.058340311,16980.619,172.57699,0.90619883,12,533.95677,-127.14955,156.00751,1.83E+14,3.65E+13,0.02,0.004,1.23E+13,2.47E+12
306,224.99537,25.451331,0.07262307,20983.218,214.10973,0.90120051,6,373.98815,-112.64742,117.86192,1.82E+14,7.29E+13,0.07,0.028,2.07E+13,8.27E+12
307,182.6211,5.3637992,0.0764024,22032.236,225.05184,0.89966832,38,522.95014,-76.675026,98.068538,1.82E+14,4.85E+13,0.27,0.072,5.04E+13,1.34E+13
308,117.45598,34.883929,0.1321534,37020.764,384.12044,0.88298639,8,507.28027,-373.56398,279.65332,1.82E+14,5.95E+13,0.22,0.072,4.33E+13,1.42E+13
309,130.15778,28.515243,0.080358014,23125.669,236.48286,0.89723627,19,484.52892,-114.40075,228.75579,1.81E+14,5.31E+13,0.15,0.044,3.22E+13,9.44E+12
310,209.55182,20.628647,0.06378332,18513.098,188.43829,0.90196766,37,576.1041,-68.816551,85.673734,1.81E+14,6.21E+13,0.14,0.048,3.06E+13,1.05E+13
311,143.86301,9.2700402,0.11933339,33654.153,347.93325,0.88483414,8,523.81341,-167.67998,204.4353,1.81E+14,7.22E+13,0.08,0.032,2.22E+13,8.87E+12
312,36.359478,-8.7418086,0.11078945,31384.079,323.68609,0.88676374,11,442.59863,-144.65319,226.02183,1.80E+14,9.42E+13,0.13,0.068,2.94E+13,1.54E+13
